model	objective	reaction	status	value
iJR904.xml.gz	obj	R_PTRCabc	optimal	0.921948
iJR904.xml.gz	obj	R_PTRCt2	optimal	0.921948
iJR904.xml.gz	obj	R_PUNP1	optimal	0.921918
iJR904.xml.gz	obj	R_PUNP2	optimal	0.921948
iJR904.xml.gz	obj	R_PUNP3	optimal	0.921948
iJR904.xml.gz	obj	R_PUNP4	optimal	0.921948
iJR904.xml.gz	obj	R_PUNP5	optimal	0.921948
iJR904.xml.gz	obj	R_PUNP6	optimal	0.921948
iJR904.xml.gz	obj	R_PUNP7	optimal	0.921948
iJR904.xml.gz	obj	R_PYAM5PO	optimal	0.921948
iJR904.xml.gz	obj	R_PYDAMK	optimal	0.921948
iJR904.xml.gz	obj	R_PYDXK	optimal	0.921948
iJR904.xml.gz	obj	R_PYDXNK	optimal	0.921948
iJR904.xml.gz	obj	R_PYDXPP	optimal	0.921948
iJR904.xml.gz	obj	R_PYK	optimal	0.921948
iJR904.xml.gz	obj	R_PYNP2r	optimal	0.921948
iJR904.xml.gz	obj	R_PYRt2	optimal	0.921948
iJR904.xml.gz	obj	R_QULNS_1	optimal	0.0
iJR904.xml.gz	obj	R_RBFK	optimal	0.0
iJR904.xml.gz	obj	R_RBFSa	optimal	0.0
iJR904.xml.gz	obj	R_RBFSb	optimal	0.0
iJR904.xml.gz	obj	R_RBK	optimal	0.921948
iJR904.xml.gz	obj	R_RBK_L1	optimal	0.921948
iJR904.xml.gz	obj	R_RBP4E	optimal	0.921948
iJR904.xml.gz	obj	R_RHCCE	optimal	0.921948
iJR904.xml.gz	obj	R_RIBabc	optimal	0.921948
iJR904.xml.gz	obj	R_RMI	optimal	0.921948
iJR904.xml.gz	obj	R_RMK	optimal	0.921948
iJR904.xml.gz	obj	R_RMNt	optimal	0.921948
iJR904.xml.gz	obj	R_RMPA	optimal	0.921948
iJR904.xml.gz	obj	R_RNDR1	optimal	0.921948
iJR904.xml.gz	obj	R_RNDR2	optimal	0.921948
iJR904.xml.gz	obj	R_RNDR3	optimal	0.921948
iJR904.xml.gz	obj	R_RNDR4	optimal	0.921948
iJR904.xml.gz	obj	R_RNTR1	optimal	0.921948
iJR904.xml.gz	obj	R_RNTR2	optimal	0.921948
iJR904.xml.gz	obj	R_RNTR3	optimal	0.921948
iJR904.xml.gz	obj	R_RNTR4	optimal	0.921948
iJR904.xml.gz	obj	R_RPE	optimal	0.908496
iJR904.xml.gz	obj	R_RPI	optimal	0.0
iJR904.xml.gz	obj	R_RZ5PP	optimal	0.921948
iJR904.xml.gz	obj	R_S7PI	optimal	0.0
iJR904.xml.gz	obj	R_SADH	optimal	0.921948
iJR904.xml.gz	obj	R_SADT2	optimal	0.0
iJR904.xml.gz	obj	R_SBTPD	optimal	0.921948
iJR904.xml.gz	obj	R_SBTpts	optimal	0.921948
iJR904.xml.gz	obj	R_SDPDS	optimal	0.0
iJR904.xml.gz	obj	R_SDPTA	optimal	0.0
iJR904.xml.gz	obj	R_SELNPS	optimal	0.921948
iJR904.xml.gz	obj	R_SERASr	optimal	0.921948
iJR904.xml.gz	obj	R_SERAT	optimal	0.0
iJR904.xml.gz	obj	R_SERD_D	optimal	0.921948
iJR904.xml.gz	obj	R_SERD_L	optimal	0.921948
iJR904.xml.gz	obj	R_SERt2r	optimal	0.921948
iJR904.xml.gz	obj	R_SERt4	optimal	0.921948
iJR904.xml.gz	obj	R_SGDS	optimal	0.921948
iJR904.xml.gz	obj	R_SGSAD	optimal	0.921948
iJR904.xml.gz	obj	R_SHCHCS2	optimal	0.921948
iJR904.xml.gz	obj	R_SHCHD2	optimal	0.921948
iJR904.xml.gz	obj	R_SHCHF	optimal	0.921948
iJR904.xml.gz	obj	R_SHK3Dr	optimal	0.0
iJR904.xml.gz	obj	R_SHKK	optimal	0.0
iJR904.xml.gz	obj	R_SHSL1	optimal	0.0
iJR904.xml.gz	obj	R_SOTA	optimal	0.921948
iJR904.xml.gz	obj	R_SPMDAT1	optimal	0.921948
iJR904.xml.gz	obj	R_SPMDAT2	optimal	0.921948
iJR904.xml.gz	obj	R_SPMDabc	optimal	0.921948
iJR904.xml.gz	obj	R_SPMS	optimal	0.0
iJR904.xml.gz	obj	R_SPODM	optimal	0.921948
iJR904.xml.gz	obj	R_SSALx	optimal	0.921948
iJR904.xml.gz	obj	R_SSALy	optimal	0.921948
iJR904.xml.gz	obj	R_SUCBZL	optimal	0.921948
iJR904.xml.gz	obj	R_SUCBZS	optimal	0.921948
iJR904.xml.gz	obj	R_SUCCabc	optimal	0.921948
iJR904.xml.gz	obj	R_SUCCt2_2	optimal	0.921948
iJR904.xml.gz	obj	R_SUCCt2_3	optimal	0.921948
iJR904.xml.gz	obj	R_SUCCt2r	optimal	0.921948
iJR904.xml.gz	obj	R_SUCD1	optimal	0.873302
iJR904.xml.gz	obj	R_SUCD4	optimal	0.873302
iJR904.xml.gz	obj	R_SUCFUMt	optimal	0.921948
iJR904.xml.gz	obj	R_SUCOAS	optimal	0.91045
iJR904.xml.gz	obj	R_SUCpts	optimal	0.921948
iJR904.xml.gz	obj	R_SULR	optimal	0.0
iJR904.xml.gz	obj	R_SULabc	optimal	0.0
iJR904.xml.gz	obj	R_TAGURr	optimal	0.921948
iJR904.xml.gz	obj	R_TALA	optimal	0.906133
iJR904.xml.gz	obj	R_TARTD	optimal	0.921948
iJR904.xml.gz	obj	R_TARTRt7	optimal	0.921948
iJR904.xml.gz	obj	R_TAUDO	optimal	0.921948
iJR904.xml.gz	obj	R_TAURabc	optimal	0.921948
iJR904.xml.gz	obj	R_TDPADGAT	optimal	0.921948
iJR904.xml.gz	obj	R_TDPAGTA	optimal	0.921948
iJR904.xml.gz	obj	R_TDPDRE	optimal	0.921948
iJR904.xml.gz	obj	R_TDPDRR	optimal	0.921948
iJR904.xml.gz	obj	R_TDPGDH	optimal	0.921948
iJR904.xml.gz	obj	R_TDSK	optimal	0.0
iJR904.xml.gz	obj	R_TGBPA	optimal	0.921948
iJR904.xml.gz	obj	R_THD2	optimal	0.921948
iJR904.xml.gz	obj	R_THDPS	optimal	0.0
iJR904.xml.gz	obj	R_THMDt2_copy1	optimal	0.921948
iJR904.xml.gz	obj	R_THMDt2_copy2	optimal	0.921948
iJR904.xml.gz	obj	R_THMabc	optimal	0.921948
iJR904.xml.gz	obj	R_THRA	optimal	0.920738
iJR904.xml.gz	obj	R_THRD	optimal	0.921948
iJR904.xml.gz	obj	R_THRD_L	optimal	0.0
iJR904.xml.gz	obj	R_THRS	optimal	0.921948
iJR904.xml.gz	obj	R_THRabc	optimal	0.921948
iJR904.xml.gz	obj	R_THRt2r	optimal	0.921948
iJR904.xml.gz	obj	R_THRt4	optimal	0.921948
iJR904.xml.gz	obj	R_THZPSN	optimal	0.921948
iJR904.xml.gz	obj	R_TKT1	optimal	0.905825
iJR904.xml.gz	obj	R_TKT2	optimal	0.911183
iJR904.xml.gz	obj	R_TMAOR1	optimal	0.921948
iJR904.xml.gz	obj	R_TMAOR1e	optimal	0.921948
iJR904.xml.gz	obj	R_TMAOR2	optimal	0.921948
iJR904.xml.gz	obj	R_TMAOR2e	optimal	0.921948
iJR904.xml.gz	obj	R_TMDK1	optimal	0.921948
iJR904.xml.gz	obj	R_TMDPP	optimal	0.921948
iJR904.xml.gz	obj	R_TMDS	optimal	0.0
iJR904.xml.gz	obj	R_TMK	optimal	0.921948
iJR904.xml.gz	obj	R_TMPK	optimal	0.921948
iJR904.xml.gz	obj	R_TMPPP	optimal	0.921948
iJR904.xml.gz	obj	R_TPI	optimal	0.844586
iJR904.xml.gz	obj	R_TRDR	optimal	0.0
iJR904.xml.gz	obj	R_TRE6PH	optimal	0.921948
iJR904.xml.gz	obj	R_TRE6PP	optimal	0.921948
iJR904.xml.gz	obj	R_TRE6PS	optimal	0.921948
iJR904.xml.gz	obj	R_TREH	optimal	0.921948
iJR904.xml.gz	obj	R_TREHe	optimal	0.921948
iJR904.xml.gz	obj	R_TREpts	optimal	0.921948
iJR904.xml.gz	obj	R_TRPAS2	optimal	0.921666
iJR904.xml.gz	obj	R_TRPS1	optimal	0.921948
iJR904.xml.gz	obj	R_TRPS2	optimal	0.921948
iJR904.xml.gz	obj	R_TRPS3	optimal	0.921666
iJR904.xml.gz	obj	R_TRPt2r	optimal	0.921948
iJR904.xml.gz	obj	R_TRSARr	optimal	0.921948
iJR904.xml.gz	obj	R_TSULabc	optimal	0.921948
iJR904.xml.gz	obj	R_TTDCAt2	optimal	0.921948
iJR904.xml.gz	obj	R_TYRTA	optimal	0.0
iJR904.xml.gz	obj	R_TYRt2r	optimal	0.921948
iJR904.xml.gz	obj	R_U23GAAT	optimal	0.0
iJR904.xml.gz	obj	R_UAAGDS	optimal	0.0
iJR904.xml.gz	obj	R_UACMAMO	optimal	0.921948
iJR904.xml.gz	obj	R_UAG2E	optimal	0.921948
iJR904.xml.gz	obj	R_UAGAAT	optimal	0.0
iJR904.xml.gz	obj	R_UAGCVT	optimal	0.0
iJR904.xml.gz	obj	R_UAGDP	optimal	0.0
iJR904.xml.gz	obj	R_UAGPT3	optimal	0.0
iJR904.xml.gz	obj	R_UAMAGS	optimal	0.0
iJR904.xml.gz	obj	R_UAMAS	optimal	0.0
iJR904.xml.gz	obj	R_UAPGR	optimal	0.0
iJR904.xml.gz	obj	R_UDCPDP	optimal	0.0
iJR904.xml.gz	obj	R_UDCPDPS	optimal	0.921948
iJR904.xml.gz	obj	R_UDPG4E	optimal	0.921948
iJR904.xml.gz	obj	R_UDPGALM	optimal	0.921948
iJR904.xml.gz	obj	R_UDPGD	optimal	0.921948
iJR904.xml.gz	obj	R_UGLT	optimal	0.921948
iJR904.xml.gz	obj	R_UGLYCH	optimal	0.921948
iJR904.xml.gz	obj	R_UGMDDS	optimal	0.0
iJR904.xml.gz	obj	R_UHGADA	optimal	0.0
iJR904.xml.gz	obj	R_UMPK	optimal	0.0
iJR904.xml.gz	obj	R_UNK3	optimal	0.0
iJR904.xml.gz	obj	R_UPP3MT	optimal	0.921948
iJR904.xml.gz	obj	R_UPP3S	optimal	0.921948
iJR904.xml.gz	obj	R_UPPDC1	optimal	0.921948
iJR904.xml.gz	obj	R_UPPRT	optimal	0.921948
iJR904.xml.gz	obj	R_URAt2_copy1	optimal	0.921948
iJR904.xml.gz	obj	R_URAt2_copy2	optimal	0.921948
iJR904.xml.gz	obj	R_UREAt	optimal	0.921948
iJR904.xml.gz	obj	R_URIDK2r	optimal	0.921738
iJR904.xml.gz	obj	R_URIK2	optimal	0.921948
iJR904.xml.gz	obj	R_URIt2_copy1	optimal	0.921948
iJR904.xml.gz	obj	R_URIt2_copy2	optimal	0.921948
iJR904.xml.gz	obj	R_USHD	optimal	0.0
iJR904.xml.gz	obj	R_VALTA	optimal	0.921948
iJR904.xml.gz	obj	R_VALabc	optimal	0.921948
iJR904.xml.gz	obj	R_VALt2r	optimal	0.921948
iJR904.xml.gz	obj	R_VPAMTr	optimal	0.921948
iJR904.xml.gz	obj	R_X5PL3E	optimal	0.921948
iJR904.xml.gz	obj	R_XANt	optimal	0.921948
iJR904.xml.gz	obj	R_XANt2	optimal	0.921948
iJR904.xml.gz	obj	R_XPPT	optimal	0.921948
iJR904.xml.gz	obj	R_XTSNt2	optimal	0.921948
iJR904.xml.gz	obj	R_XYLI1	optimal	0.921948
iJR904.xml.gz	obj	R_XYLI2	optimal	0.921948
iJR904.xml.gz	obj	R_XYLK	optimal	0.921948
iJR904.xml.gz	obj	R_XYLabc	optimal	0.921948
iJR904.xml.gz	obj	R_XYLt2	optimal	0.921948
