model	objective	reaction	status	minimum	maximum
macrophage_SARS_CoV_2	obj	FUT31g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT32g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT33g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT34g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT35g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT910g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT911g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT91g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT92g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT93g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT94g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT95g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT96g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT97g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT98g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	FUT99g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G12MT1_L	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G12MT1_U	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G12MT2_L	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G12MT2_U	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G13MT_L	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G13MT_U	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G14T10g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T11g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T12g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T13g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T14g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T15g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T16g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T17g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T18g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T19g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T20g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T21g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T2g	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	G14T3g	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	G14T4g	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	G14T5g	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	G14T6g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T7g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T8g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14T9g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G14Tg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G16MT_L	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G16MT_U	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	G1M6MASNB1terg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G1M7MASNBterg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G1M7MASNCterg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G1M8MASNterg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G2M8MASNterg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G3M8MASNterg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G3PD1	optimal	1.070592	0.0
macrophage_SARS_CoV_2	obj	G3PD2m	optimal	0.0	0.929423
macrophage_SARS_CoV_2	obj	G5SADrm	optimal	0.005046	1.656906
macrophage_SARS_CoV_2	obj	G5SADs	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	G5SDym	optimal	0.0	1.637927
macrophage_SARS_CoV_2	obj	G6PDA	optimal	0.0	1.367719
macrophage_SARS_CoV_2	obj	G6PDH1er	optimal	0.0	1.705294
macrophage_SARS_CoV_2	obj	G6PDH1rer	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	G6PDH2r	optimal	0.0	0.682564
macrophage_SARS_CoV_2	obj	G6PDH2rer	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	G6PPer	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	G6Pter	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GABAVESSEC	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GACMTRc	optimal	0.0	0.070581
macrophage_SARS_CoV_2	obj	GACPAILter	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALACGLCGALGBSIDEte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE10ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE11ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE12ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE13ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE14ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE15ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE16ly	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	GALASE17ly	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	GALASE18ly	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	GALASE19ly	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	GALASE1ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE20ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE3ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE4ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE5ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE6ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE7ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE8ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALASE9ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALC	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALFUC12GAL14ACGLCGALGLUSIDEte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALFUC12GAL14ACGLCGALGLUSIDEtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALGALGALTHCRMte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALGLUSIDEtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALGLUSIDEtl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALK	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	GALNACT1g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALNACT2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALNACT3g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALNACT4g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALNACT5g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALNTg	optimal	0.0	0.030134
macrophage_SARS_CoV_2	obj	GALOR	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALSIDEtl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALT	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GALT2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALTg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GALU	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GALt1r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GALt2_2	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GALt4	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GALt4_2	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GALtly	optimal	0.0	0.150672
macrophage_SARS_CoV_2	obj	GAMYe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GAMt1r	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GAO1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GAO1g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GAO2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GAO2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GAPD	optimal	0.274051	0.536882
macrophage_SARS_CoV_2	obj	GARFT	optimal	0.002015	0.044747
macrophage_SARS_CoV_2	obj	GASNASE2ly	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	GASNASE3ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GASNASEly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GBA	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	GBAl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GBGT1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GBSIDEte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GBSIDEtl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GCALDD	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GCALDDm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GCC2am	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GCC2bim	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GCC2cm	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GCCam	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GCCbim	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GCCcm	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GCHOLAt	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GCHOLAt2	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GCHOLAt3	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GCHOLAte	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GCHOLAtx	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GCNTg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GD1B2te	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GD1B2tg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GD1Cte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GD1Ctg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GDCHOLAte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GDPFUCtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GDPtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GF6PTA	optimal	0.0	1.367719
macrophage_SARS_CoV_2	obj	GFUCS	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_10FTHF5GLUe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_10FTHF5GLUl	optimal	0.0	0.327585
macrophage_SARS_CoV_2	obj	GGH_DASH_10FTHF6GLUe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_10FTHF6GLUl	optimal	0.0	0.262068
macrophage_SARS_CoV_2	obj	GGH_DASH_10FTHF7GLUe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_10FTHF7GLUl	optimal	0.0	0.21839
macrophage_SARS_CoV_2	obj	GGH_DASH_5DHFe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_5DHFl	optimal	0.0	0.327585
macrophage_SARS_CoV_2	obj	GGH_DASH_5THFe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_5THFl	optimal	0.0	0.327585
macrophage_SARS_CoV_2	obj	GGH_DASH_6DHFe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_6DHFl	optimal	0.0	0.262068
macrophage_SARS_CoV_2	obj	GGH_DASH_6THFe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_6THFl	optimal	0.0	0.262068
macrophage_SARS_CoV_2	obj	GGH_DASH_7DHFe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_7DHFl	optimal	0.0	0.21839
macrophage_SARS_CoV_2	obj	GGH_DASH_7THFe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGH_DASH_7THFl	optimal	0.0	0.21839
macrophage_SARS_CoV_2	obj	GGLUCT	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	GGNG	optimal	0.0	0.068965
macrophage_SARS_CoV_2	obj	GGT5r	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGT6	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGT_L	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GGT_U	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GHMT2r	optimal	0.009612	0.317748
macrophage_SARS_CoV_2	obj	GHMT2rm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GHMT3	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GHMT3m	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GK1	optimal	0.000765	0.655936
macrophage_SARS_CoV_2	obj	GK1m	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLACO	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLACOm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLACter	optimal	1000.0	0.0
macrophage_SARS_CoV_2	obj	GLAl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLB1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLBRAN	optimal	0.0	0.068965
macrophage_SARS_CoV_2	obj	GLCAASE1ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAASE4ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAASE5ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAASE6ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAASE7ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAASE8ly	optimal	0.0	0.128437
macrophage_SARS_CoV_2	obj	GLCAASE9ly	optimal	0.0	0.128437
macrophage_SARS_CoV_2	obj	GLCAE2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT3g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT4g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT5g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT6g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT7g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT8g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCAT9g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCATg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCMter	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLCNACASE1ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACASE2ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACASE3ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACASE4ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACASE5ly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACDASg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACPT_L	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	GLCNACPT_U	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	GLCNACT1g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACT2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACT3g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACT4g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACT5g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLCNACT_L	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	GLCNACT_U	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	GLCURter	optimal	0.0	0.433076
macrophage_SARS_CoV_2	obj	GLCURtly	optimal	0.256874	0.0
macrophage_SARS_CoV_2	obj	GLCt1r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLCt2_2	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLCt2r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLCt4	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLCt4_2	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLCter	optimal	1.310342	1000.0
macrophage_SARS_CoV_2	obj	GLCtg	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	GLCtly	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLDBRAN	optimal	0.0	0.068965
macrophage_SARS_CoV_2	obj	GLGNS1	optimal	0.0	0.068965
macrophage_SARS_CoV_2	obj	GLNALANaEx	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLNASNNaEx	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLNCYSNaEx	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLNLASEer	optimal	1000.0	0.0
macrophage_SARS_CoV_2	obj	GLNS	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GLNSERNaEx	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLNTHRNaEx	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLNt4	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLNtN1	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLNtm	optimal	0.0	0.657328
macrophage_SARS_CoV_2	obj	GLPASE1	optimal	0.0	0.068965
macrophage_SARS_CoV_2	obj	GLPASE2	optimal	0.0	0.068965
macrophage_SARS_CoV_2	obj	GLRASE	optimal	1000.0	0.0
macrophage_SARS_CoV_2	obj	GLU5Km	optimal	0.0	1.637927
macrophage_SARS_CoV_2	obj	GLUCYS	optimal	0.0	0.438413
macrophage_SARS_CoV_2	obj	GLUDxm	optimal	5.162116	4.4962
macrophage_SARS_CoV_2	obj	GLUDym	optimal	5.162116	4.4962
macrophage_SARS_CoV_2	obj	GLUNm	optimal	0.0	0.657328
macrophage_SARS_CoV_2	obj	GLUPRT	optimal	0.002015	0.044747
macrophage_SARS_CoV_2	obj	GLUTCOADHm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLUVESSEC	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GLUt2m	optimal	1.368962	1000.0
macrophage_SARS_CoV_2	obj	GLUt6	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GLUt7l	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GLUtr	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLXO1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLXtm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLXtp	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYAMDTRc	optimal	0.0	0.070581
macrophage_SARS_CoV_2	obj	GLYATm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYBt4_LPAREN_2_RPAREN_r	optimal	0.101784	0.0
macrophage_SARS_CoV_2	obj	GLYBtm	optimal	0.0	0.101784
macrophage_SARS_CoV_2	obj	GLYC3Ptm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYCK2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYCLTDy	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYCLTtp	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYC_DASH_St	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYCt	optimal	505.249361	0.725251
macrophage_SARS_CoV_2	obj	GLYCtm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYK	optimal	0.0	505.249361
macrophage_SARS_CoV_2	obj	GLYKm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYOX	optimal	0.0	0.588388
macrophage_SARS_CoV_2	obj	GLYOXm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYVESSEC	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	GLYt2r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLYt2rL	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GLYt4	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GLYt7_LPAREN_211_RPAREN_r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLYt7_LPAREN_311_RPAREN_r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	GLYtm	optimal	0.0	0.252429
macrophage_SARS_CoV_2	obj	GLYtp	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GMAND	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GMPR	optimal	0.0	0.455906
macrophage_SARS_CoV_2	obj	GMPS2	optimal	0.000765	0.456672
macrophage_SARS_CoV_2	obj	GMPtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GMPtn	optimal	0.545976	0.0
macrophage_SARS_CoV_2	obj	GND	optimal	0.0	0.682564
macrophage_SARS_CoV_2	obj	GNDer	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GNMT	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GP1CALPHAte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GP1CALPHAtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GP1Cte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GP1Ctg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GPAM_hs	optimal	0.0	505.349555
macrophage_SARS_CoV_2	obj	GPAMm_hs	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GPDDA1	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	GPIAT	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GPIMTer_L	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GPIMTer_U	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GQ1BALPHAte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GQ1BALPHAtg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GQ1Bte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GQ1Btg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GRTT	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GRTTx	optimal	0.0	0.042725
macrophage_SARS_CoV_2	obj	GSNKm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GSNt	optimal	1000.0	0.0
macrophage_SARS_CoV_2	obj	GSNt4	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GSNt5	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GSNtl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GSNtm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GT1Ate	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GT1Atg	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GTHDH	optimal	0.0	0.604712
macrophage_SARS_CoV_2	obj	GTHO	optimal	0.0	0.453534
macrophage_SARS_CoV_2	obj	GTHOm	optimal	0.0	0.453534
macrophage_SARS_CoV_2	obj	GTHP	optimal	0.604712	0.302356
macrophage_SARS_CoV_2	obj	GTHPe	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GTHPm	optimal	0.0	0.453534
macrophage_SARS_CoV_2	obj	GTHRDt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GTHRDtr	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GTHS	optimal	0.0	0.438413
macrophage_SARS_CoV_2	obj	GTMLTe	optimal	0.0	0.438413
macrophage_SARS_CoV_2	obj	GTPCI	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GTPCIn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GTPtn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GUACYC	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	GUAD	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	GUAPRT	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	GUAt	optimal	0.034185	0.0
macrophage_SARS_CoV_2	obj	GULLACter	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	GULN3D	optimal	0.0	0.433076
macrophage_SARS_CoV_2	obj	GULNDer	optimal	1000.0	0.433076
macrophage_SARS_CoV_2	obj	GULNter	optimal	0.0	0.433076
macrophage_SARS_CoV_2	obj	GUR1PP	optimal	0.0	0.336484
macrophage_SARS_CoV_2	obj	GluForTx	optimal	0.0	0.008582
macrophage_SARS_CoV_2	obj	H2CO3D	optimal	9.997985	1.68642
macrophage_SARS_CoV_2	obj	H2CO3D2	optimal	1.68642	9.997985
macrophage_SARS_CoV_2	obj	H2CO3D2m	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	H2ETer	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	H2MTer_L	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	H2MTer_U	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	H2O2t	optimal	0.453534	0.604712
macrophage_SARS_CoV_2	obj	H2O2tly	optimal	0.0	0.453534
macrophage_SARS_CoV_2	obj	H2O2tm	optimal	0.604712	1.814137
macrophage_SARS_CoV_2	obj	H2O2tn	optimal	0.467979	0.0
macrophage_SARS_CoV_2	obj	H2O2tp	optimal	0.604712	1.814137
macrophage_SARS_CoV_2	obj	H2Ot	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	H2Oter	optimal	0.602697	1.328566
macrophage_SARS_CoV_2	obj	H2Otg	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	H2Otly	optimal	0.907068	1.310342
macrophage_SARS_CoV_2	obj	H2Otm	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	H2Otn	optimal	1.328566	0.0
macrophage_SARS_CoV_2	obj	H2Otp	optimal	1.814137	0.661701
macrophage_SARS_CoV_2	obj	H3ETer	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	H3MTer_L	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	H3MTer_U	optimal	0.0	0.0
