model	objective	reaction	status	minimum	maximum
iJR904	obj	THZPSN	optimal	0.0	0.0
iJR904	obj	TKT1	optimal	1.3587938	1.3587938
iJR904	obj	TKT2	optimal	0.95664004	0.95664004
iJR904	obj	TMAOR1	optimal	0.0	0.0
iJR904	obj	TMAOR1e	optimal	0.0	0.0
iJR904	obj	TMAOR2	optimal	0.0	0.0
iJR904	obj	TMAOR2e	optimal	0.0	0.0
iJR904	obj	TMDK1	optimal	0.0	0.0
iJR904	obj	TMDPP	optimal	0.0	0.0
iJR904	obj	TMDS	optimal	0.02277212	0.02277212
iJR904	obj	TMK	optimal	0.0	0.0
iJR904	obj	TMPK	optimal	0.0	0.0
iJR904	obj	TMPPP	optimal	0.0	0.0
iJR904	obj	TPI	optimal	6.84839608	6.84839608
iJR904	obj	TRDR	optimal	0.78389467	0.78389467
iJR904	obj	TRE6PH	optimal	0.0	0.0
iJR904	obj	TRE6PP	optimal	0.0	0.0
iJR904	obj	TRE6PS	optimal	0.0	0.0
iJR904	obj	TREH	optimal	0.0	0.0
iJR904	obj	TREHe	optimal	0.0	0.0
iJR904	obj	TREpts	optimal	0.0	0.0
iJR904	obj	TRPAS2	optimal	-0.0497852	-0.0497852
iJR904	obj	TRPS1	optimal	0.0	0.0
iJR904	obj	TRPS2	optimal	0.0	0.0
iJR904	obj	TRPS3	optimal	0.0497852	0.0497852
iJR904	obj	TRPt2r	optimal	0.0	0.0
iJR904	obj	TRSARr	optimal	0.0	0.0
iJR904	obj	TSULabc	optimal	0.0	0.0
iJR904	obj	TTDCAt2	optimal	0.0	0.0
iJR904	obj	TYRTA	optimal	-0.1207752	-0.1207752
iJR904	obj	TYRt2r	optimal	0.0	0.0
iJR904	obj	U23GAAT	optimal	0.01548873	0.01548873
iJR904	obj	UAAGDS	optimal	0.02544577	0.02544577
iJR904	obj	UACMAMO	optimal	0.0	0.0
iJR904	obj	UAG2E	optimal	0.0	0.0
iJR904	obj	UAGAAT	optimal	0.01548873	0.01548873
iJR904	obj	UAGCVT	optimal	0.02544577	0.02544577
iJR904	obj	UAGDP	optimal	0.06638026	0.06638026
iJR904	obj	UAGPT3	optimal	0.02544577	0.02544577
iJR904	obj	UAMAGS	optimal	0.02544577	0.02544577
iJR904	obj	UAMAS	optimal	0.02544577	0.02544577
iJR904	obj	UAPGR	optimal	0.02544577	0.02544577
iJR904	obj	UDCPDP	optimal	0.02544577	0.02544577
iJR904	obj	UDCPDPS	optimal	0.0	0.0
iJR904	obj	UDPG4E	optimal	0.0	0.0
iJR904	obj	UDPGALM	optimal	0.0	0.0
iJR904	obj	UDPGD	optimal	0.0	0.0
iJR904	obj	UGLT	optimal	0.0	0.0
iJR904	obj	UGLYCH	optimal	0.0	0.0
iJR904	obj	UGMDDS	optimal	0.02544577	0.02544577
iJR904	obj	UHGADA	optimal	0.01548873	0.01548873
iJR904	obj	UMPK	optimal	0.32369598	0.80034314
iJR904	obj	UNK3	optimal	0.00645364	0.00645364
iJR904	obj	UPP3MT	optimal	0.0	0.0
iJR904	obj	UPP3S	optimal	0.0	0.0
iJR904	obj	UPPDC1	optimal	0.0	0.0
iJR904	obj	UPPRT	optimal	0.0	0.0
iJR904	obj	URAt2_copy1	optimal	0.0	999999.0
iJR904	obj	URAt2_copy2	optimal	-999999.0	0.0
iJR904	obj	UREAt	optimal	0.0	0.0
iJR904	obj	URIDK2r	optimal	-0.49941928	-0.02277212
iJR904	obj	URIK2	optimal	0.0	0.47664717
iJR904	obj	URIt2_copy1	optimal	0.0	999999.0
iJR904	obj	URIt2_copy2	optimal	-999999.0	0.0
iJR904	obj	USHD	optimal	0.00774436	0.00774436
iJR904	obj	VALTA	optimal	-0.37062313	999998.10312889
iJR904	obj	VALabc	optimal	0.0	0.0
iJR904	obj	VALt2r	optimal	-0.0	0.0
iJR904	obj	VPAMTr	optimal	0.0	999998.47375203
iJR904	obj	X5PL3E	optimal	0.0	0.0
iJR904	obj	XANt	optimal	-0.0	0.0
iJR904	obj	XANt2	optimal	0.0	0.0
iJR904	obj	XPPT	optimal	0.0	0.0
iJR904	obj	XTSNt2	optimal	-0.0	0.0
iJR904	obj	XYLI1	optimal	0.0	0.0
iJR904	obj	XYLI2	optimal	0.0	0.0
iJR904	obj	XYLK	optimal	0.0	0.0
iJR904	obj	XYLabc	optimal	0.0	0.0
iJR904	obj	XYLt2	optimal	0.0	0.0
